,A,B,C,D
2000-12-10,32.4598096994047,19.820862281802217,13.296519252409666,-9.775114229214626
2000-12-11,30.83454976908447,20.6424604269405,12.657223456903587,-8.925179117971194
2000-12-12,32.170464538736105,21.16161046372463,11.906012715018598,-9.516043390462169
2000-12-13,31.32998255126503,21.93828828304928,11.253855057569272,-8.530144571263104
2000-12-14,31.20265920742829,21.080489886573123,11.844139658432034,-8.262993476672532
2000-12-15,31.831309999161697,20.363791060360075,11.501444389813868,-7.1604106378391315
2000-12-16,31.10248681642787,21.258015062711177,10.977322688051213,-9.426413989706399
2000-12-17,30.315557913677377,22.554991505455348,9.831650800568354,-10.808636048447061
2000-12-18,29.666361271739977,23.598135667744607,10.072463006432326,-10.027940767513055
2000-12-19,28.69797694195104,24.250591563544855,9.765688952057527,-10.690498397987126
2000-12-20,27.706455381668558,23.89556444183245,10.056915269701166,-11.413431183698346
2000-12-21,27.49202009027865,23.799752890810808,11.43076340890286,-11.060482770046361
2000-12-22,29.647969521694616,24.52846159786955,10.582941458890375,-12.7163813407326
2000-12-23,28.093048650605073,24.998380965748257,10.771490204448591,-12.266211423037094
2000-12-24,30.071721727093003,25.976823627582117,10.396635003010218,-11.710802598922708
2000-12-25,29.810698263883395,24.094845899451112,13.324499399683173,-12.736547996490298
2000-12-26,28.64578739534438,23.068408989055932,11.89562072347201,-12.352429852590866
2000-12-27,28.818418118532684,25.185455073102965,10.685809180384709,-12.96563041733943
2000-12-28,28.910400351196856,25.31139651764569,12.408690584202665,-12.193071446828744
2000-12-29,29.141716745554007,24.90882730263438,13.739136155882578,-11.815855058697
2000-12-30,30.84746378274413,23.65909573606673,14.659421757156736,-14.071654345659848
2000-12-31,30.123611955805757,23.079752886661197,15.92088777934736,-14.361371019628923
2001-01-01,29.669454907252785,20.27287060083637,15.429431362178388,-13.48065773344754
2001-01-02,28.61257333030144,20.667423376642887,13.193544406657187,-15.078964502020671
2001-01-03,28.981720744046925,20.73355771536143,13.015924541710271,-14.898575020030627
2001-01-04,28.808453233389155,18.735462936943314,11.114120642476186,-15.765817423172422
2001-01-05,29.283108711256887,18.992348575833972,11.21449320008955,-16.770094847054942
2001-01-06,28.918055900608405,18.616375942758427,10.73082837969787,-17.40472031964558
2001-01-07,29.489005888341506,18.160433866968624,11.246027811368556,-17.67207919799962
2001-01-08,31.122010591672325,16.976671017237067,10.633567935993277,-17.991512668238904
2001-01-09,31.52441421939366,16.38472194255502,11.204607364782749,-15.775745239904573
2001-01-10,30.82731930451706,16.92654395031375,9.904715725274915,-15.12295446856488
2001-01-11,31.420959614066565,17.17784257991969,10.24731101996885,-16.317923841768227
2001-01-12,31.38531741029383,16.40564357729138,12.470158787115416,-18.27744629413348
2001-01-13,31.82433934457152,15.976162391871178,13.287488192211176,-19.286655594248785
2001-01-14,31.045958682648873,16.956146502789874,13.21935065958347,-18.730327549734913
2001-01-15,31.38983603962473,17.50601188638826,12.665259215026017,-18.20344160474991
2001-01-16,32.00554910740526,17.47173097116198,11.975095045003021,-15.657938329069783
2001-01-17,32.54253117660483,16.78955266065055,10.702855272202019,-14.330564465561885
2001-01-18,32.44687760320786,16.657637860651686,10.938334569935975,-12.675404744945997
2001-01-19,31.730357069489383,18.26759050759343,10.273750200008658,-13.520599839279827
2001-01-20,32.416535380120976,17.95554197653283,10.20162430108505,-16.18548031522414
2001-01-21,32.45625427624851,18.070871582361104,11.342948818282949,-16.947467750527007
2001-01-22,32.598787663008956,17.868423649041627,9.939609371196823,-16.478657225341696
2001-01-23,33.60761525903925,16.51504239392872,9.150639043797117,-14.557429720228484
2001-01-24,31.770769650244837,17.958055990209708,10.74248316821256,-14.778428994767205
2001-01-25,31.13927804112738,16.953691000976043,11.500704479211871,-15.47558320936881
2001-01-26,31.11770119165132,17.84252700905898,11.284238759102475,-15.016345160428436
2001-01-27,31.939414611758924,17.58031183600474,13.617398647631337,-12.017175196897966
2001-01-28,32.280534780580474,16.96042262983331,14.414426177379438,-13.025678078300208
2001-01-29,31.897374934588733,17.78977955366422,14.641916331321058,-11.462334546172732
2001-01-30,31.805971647600227,18.020505205025696,14.410580575765525,-13.240223515417153
2001-01-31,31.739297130682075,19.879525639522296,13.731195164736492,-12.988676372343278
2001-02-01,31.36026058928476,20.31086058255841,14.324647795135167,-13.673035153688597
2001-02-02,32.87579116651647,20.184694878805526,13.067664744041023,-14.000880867883742
2001-02-03,31.782667913430913,20.908221705640365,12.497087302868303,-13.7049533395128
2001-02-04,32.11303160100283,20.719939178316796,12.901667453288844,-14.676160541998762
2001-02-05,32.71944404888502,20.44019060670731,12.984778914140168,-15.434915065216348
2001-02-06,33.016362672969244,19.17696586201226,12.799045458632353,-15.349190040346556
2001-02-07,33.25271769085917,19.025271560548973,13.034373331838937,-17.206302536965005
2001-02-08,32.55599695510224,21.968816969962894,13.433062798513632,-17.08645599099492
2001-02-09,33.03982826997009,22.534058735240244,14.378488867616937,-18.056967540668765
2001-02-10,31.939442330392016,22.978835174841706,14.608677665224112,-16.429178239917412
2001-02-11,31.941580355571766,22.61900276743482,14.411959347437252,-16.526112132093672
2001-02-12,32.26303334456416,22.934366527654714,15.002516324305615,-16.868411711189847
2001-02-13,31.98519982224917,22.475320123297145,14.10103144703515,-17.642831278328803
2001-02-14,31.452289860173348,22.20978469690934,13.754595805559166,-19.19510852745645
2001-02-15,32.63960521155906,21.20931411126109,14.350508857011679,-17.090236334950315
2001-02-16,33.32249041433248,21.859153304607005,14.945043724234846,-15.630602558050434
2001-02-17,33.4729324541451,21.68116050001317,16.697854074411477,-18.187587213237215
2001-02-18,34.203105082131735,24.32162501137593,16.645150007180554,-18.169156725481187
2001-02-19,34.14502626142611,24.58499488152274,14.761509348183901,-16.14079240975506
2001-02-20,34.29823989189866,25.479640400463207,16.38962943503695,-15.29173791746184
2001-02-21,35.06239427137024,24.769685537348888,16.17894404500262,-14.99301289741817
2001-02-22,35.46953739820027,23.8858954128298,20.20267767447222,-15.478048804618286
2001-02-23,36.6255786503559,24.125395336057174,19.68453876722891,-15.936299080054939
2001-02-24,38.13988959995653,24.419831988286294,18.589641003231648,-15.904490560616463
2001-02-25,36.859035839099754,24.277306747855253,19.70788868188646,-15.933698569923118
2001-02-26,36.921220027929955,24.73605762269062,19.72547343604409,-14.674228413260794
2001-02-27,34.79900419643557,24.243440726263284,20.385641415856846,-15.250765946488764
2001-02-28,36.827026547332345,25.83289772823911,19.747967234030266,-13.025413197983616
2001-03-01,36.285319265112776,26.72191466675503,19.195796310604557,-13.349067054946051
2001-03-02,34.606285548715796,27.972013268244755,18.15096879315456,-13.195825399430174
2001-03-03,35.479869465161514,27.57993222638086,18.25106153757447,-14.530193877186608
2001-03-04,35.82062498189202,27.574821126300936,18.56240841367585,-14.13889502288639
2001-03-05,37.27041838674565,26.789062979366722,18.74674472460211,-14.786988806770804
2001-03-06,38.1324832657677,28.08468395350593,18.074560274871125,-15.267540212530738
2001-03-07,39.227710006261155,28.687810049667352,16.369871139470327,-14.89858673163024
2001-03-08,39.780748124927925,26.27173503071707,18.01500467333047,-15.85681802063426
2001-03-09,39.22981955671738,27.867814561367773,17.575908420288023,-14.842293818843345
2001-03-10,39.92671977352606,28.72251457654594,17.019429904227795,-14.530689106815359
2001-03-11,41.42948512720657,28.44021868400293,15.710730070430788,-15.274007629520627
2001-03-12,41.991462101196085,29.409474183115343,18.001660900447437,-15.628112462830785
2001-03-13,42.505198121609695,29.6852230725384,18.699594403686913,-15.077925318701839
2001-03-14,42.62975285960726,27.951915867005948,18.213912530758837,-15.234256484628945
2001-03-15,42.51292676292359,29.09516761797516,19.100542601930673,-14.768796211224416
2001-03-16,41.88233235710998,29.64843239857708,17.594250421911063,-13.584626491147558
2001-03-17,43.77565792566158,30.106416083174615,16.129774829432655,-13.712453069861049
2001-03-18,43.55085979034267,29.555377032919385,15.786075684156511,-13.172296464043727
2001-03-19,44.9056191098022,28.944975972454177,15.602567246473921,-13.608037674356025
2001-03-20,44.845518567454704,27.36545094655182,15.97215230818157,-14.514433954360374
2001-03-21,43.587557239134135,27.24310908654963,15.559642502641092,-14.511466326118056
2001-03-22,43.957987900595086,26.733433291977153,16.077653088261208,-14.264488991266216
2001-03-23,43.23080193869706,26.867484417072472,16.958402351864333,-15.067105806330133
2001-03-24,44.37877986028667,26.157810229110403,17.999739785355885,-15.377472846988793
2001-03-25,45.161557665798966,27.48559956200433,18.197970597890134,-15.294302491695941
2001-03-26,45.986810917814765,26.581116493362334,17.1479118796867,-15.520927273557302
2001-03-27,44.94227913592015,27.811149085450957,17.131208375020645,-16.071800389925066
2001-03-28,43.22371233190154,26.934851130428054,16.173168530164364,-16.320530785777585
2001-03-29,43.770005320583294,28.342591470256203,16.95717118962215,-16.89751498199399
2001-03-30,43.865188626460366,27.14125798412846,15.646785021727903,-17.190511208031474
2001-03-31,43.896665991523726,27.44386378593204,16.962286028269894,-17.665519702390284
2001-04-01,44.17627785872207,25.7958329908077,16.480407332141926,-18.301635784033735
2001-04-02,44.32751056917201,25.706099458861264,17.929789365426622,-17.426742161084473
2001-04-03,44.74943455313789,25.112941951996778,19.599273195399466,-18.09531813024739
2001-04-04,45.06362691115833,24.939653638405886,19.946057141333544,-17.532341012527343
2001-04-05,44.08481771214275,26.94472626685202,21.3521235406139,-17.602371911831774
2001-04-06,44.750788655495946,27.654287743986288,19.1210043607396,-18.292791054801498
2001-04-07,43.037352295044336,28.674820291235697,20.328613566352065,-19.187587540612114
2001-04-08,43.74307912174092,28.777019887281572,20.37280945102616,-18.786860640588962
2001-04-09,45.295894073021636,25.83022308822373,19.30022425222119,-18.22179761622837
2001-04-10,45.37758629730091,25.92400874344266,19.68002831627031,-20.409989873622465
2001-04-11,45.36118209273165,25.15884028121159,18.86743183589158,-19.823168479804202
2001-04-12,47.291028585434184,25.78864785058796,18.517346875173544,-19.7541421150003
2001-04-13,48.349317815566245,25.621490405436038,18.331455986035767,-18.27905385322318
2001-04-14,48.300223437353324,26.57312731253484,17.402834153916306,-17.624026610254695
2001-04-15,48.3060278034632,25.186468846402846,18.894490361661607,-18.72574745940099
2001-04-16,49.765432382533454,26.311053190832133,18.232795145644868,-19.025644114871014
2001-04-17,51.444725867068776,28.13654033779498,16.641529601675433,-19.065804292710226
2001-04-18,52.05431331560299,30.045282766729812,16.27322135095949,-19.072598547185915
2001-04-19,51.347363379795,30.082594797089254,16.755578329648216,-17.868308777852786
2001-04-20,51.166161767428015,30.06742849573336,16.916909517992085,-17.71788294135212
2001-04-21,51.269174698573025,31.91783413563732,16.112909073799315,-17.610201200339823
2001-04-22,51.5789638872178,32.49100439586506,16.598363994398937,-16.694951235845053
2001-04-23,51.17084605349869,33.170560576886956,15.037756042925153,-18.4687027361797
2001-04-24,50.94420369764489,33.20416957200632,13.83712769064866,-18.37316662204837
2001-04-25,50.799551102418455,33.51358606224336,14.182323552919547,-17.581482579480873
2001-04-26,51.93512670714233,33.45151255739779,14.956015253053971,-17.134103757806468
2001-04-27,52.36397190489521,32.468418372825,14.196585465798934,-16.761353179574144
2001-04-28,52.5341332525372,31.99092282967018,14.103486481793537,-16.281393945680467
2001-04-29,53.28861139193416,32.92624623293084,13.804510436628805,-15.65188328118421
2001-04-30,53.75278774102273,31.73466735848748,13.626062089932713,-15.870171692865787
2001-05-01,53.70348549709179,29.544077157247635,13.33811294387834,-15.34052628707007
2001-05-02,53.83180723476581,30.24248439210765,13.192693795628356,-16.066545559818973
2001-05-03,52.768599407590116,30.92869860184243,12.372844253375039,-16.64795658420284
2001-05-04,52.474778255208044,32.63103251406277,11.395591704762422,-14.342784149384848
2001-05-05,51.10383904806194,34.45787483707319,10.743024209358909,-16.070080227792435
2001-05-06,51.73950674607298,35.21332530899366,11.793067356087114,-17.05740651403782
2001-05-07,49.63013173204283,36.446129453262785,12.373617933252737,-16.848178429244243
2001-05-08,51.05952770951611,35.51129176407568,11.585828886635898,-16.522658098053512
2001-05-09,50.739589653833924,34.47280203532189,10.968060982221651,-15.982492515520315
2001-05-10,51.14751023949798,34.11666730977279,12.72099885912758,-16.527941332644552
2001-05-11,52.18869301543805,35.768686120222945,13.208992682260497,-17.357146942059188
2001-05-12,53.31372091856614,36.24264071805301,12.5473213363306,-16.064759915362185
2001-05-13,53.541229912572874,35.84381636795628,12.495972052355766,-15.943775181411164
2001-05-14,53.83585503377063,35.361300196377535,12.253121453225106,-17.02153566844635
2001-05-15,54.79855816013535,36.937119108734905,12.127713681956653,-16.10998318884405
2001-05-16,54.79238389468968,36.078941881873014,11.656946609841533,-15.231322618879368
2001-05-17,54.18733443227649,36.235378000309446,10.34144159779718,-15.662995152578853
2001-05-18,54.41768554274169,36.4103028522983,9.994455223672029,-14.37602762295986
2001-05-19,55.76655805408512,38.27102700636106,8.900326564340649,-14.654787401182562
2001-05-20,56.9374280002234,38.8799976567891,9.07136418932452,-15.324720333142066
2001-05-21,57.74644535237784,37.44915761202787,8.203484433240922,-13.954577937075289
2001-05-22,57.26680478407637,39.61893127029905,9.198797972801415,-14.5665357557445
2001-05-23,57.39421027472913,39.90711601564459,8.4567339939455,-15.26437873831495
2001-05-24,59.48956310264238,38.83001460668408,9.221270286025792,-15.429970139625455
2001-05-25,59.61027338655332,38.5072247743488,9.4717891184118,-14.003627035480568
2001-05-26,60.41712876219426,37.475777354890816,9.833462712498699,-13.852737280146524
2001-05-27,61.343664418398205,36.601233826389716,8.545268176900803,-13.346163843610578
2001-05-28,62.10821922983367,37.94687518797834,8.047013371139917,-13.60762468081262
2001-05-29,63.1812232441592,38.04756648511485,6.695670444497425,-15.08032927471363
2001-05-30,61.38900566280331,38.560355016430044,5.906052306732685,-13.848336435428308
2001-05-31,62.672843971317874,40.26668894535843,5.535399006968219,-13.52381642443566
2001-06-01,60.14226155406631,41.51592244585874,6.331329543163361,-13.854982967291086
2001-06-02,61.35775488388565,40.999834398331394,6.028820555855551,-16.955612001576796
2001-06-03,60.55297819940625,42.441268439383,8.970795473401903,-15.663229954502722
2001-06-04,59.272825478141726,44.35810594193632,9.240338968628825,-16.948465506641263
2001-06-05,57.751021263054696,42.59492720544905,9.829790316728404,-16.630259524414917
2001-06-06,56.761202132370514,41.64074392632858,11.095821754796553,-16.16228285947032
2001-06-07,58.20582739957041,41.11163378005018,11.378451944067288,-16.024070638013402
2001-06-08,57.48659978462249,41.527761600875216,11.664329868750572,-15.224582729498147
2001-06-09,57.182762636274155,40.828954778074355,14.246022924418707,-14.232234620064995
2001-06-10,55.72645460789145,40.7358906913045,11.36593539517743,-13.715697458970292
2001-06-11,55.76843445870799,40.32297996659835,12.037481405058823,-14.010719621332067
2001-06-12,56.00580081690264,40.61558374140596,12.239982903564597,-12.478978905268375
2001-06-13,55.810549184793295,39.6510938633789,11.845659073963366,-13.520712083016582
2001-06-14,57.039278518251706,39.73946853347571,12.442475640823332,-14.24971080798344
2001-06-15,56.509356327675334,38.272286510221896,10.9020500221544,-15.78222838382418
2001-06-16,56.53042338599157,37.63360662611724,11.093431684676057,-16.989798836092458
2001-06-17,56.72112826165578,37.28618018738505,12.388310441990281,-15.551675680750796
2001-06-18,56.41051599497897,38.40034258052792,12.712168860145509,-15.53861494240638
2001-06-19,56.616408673182576,37.64421572970099,11.648590740339543,-15.187062855663878
2001-06-20,56.66493887654679,37.927288754660154,11.987063464042807,-15.897959674493285
2001-06-21,56.71976171692234,37.45263243340352,13.629354412448727,-16.675964256953627
2001-06-22,54.747458668370115,37.714064504859984,14.392318848820105,-17.138909072587545
2001-06-23,54.26768333956192,36.11928946743323,14.317039700474833,-16.292514102039814
2001-06-24,53.02582475992104,36.38439303163572,13.205807960574965,-14.510361500362698
2001-06-25,50.929738778915386,35.81205507659051,13.591752925045805,-14.847737516551977
2001-06-26,51.80885126120326,34.473440833502494,13.594413018740722,-14.136973057829321
2001-06-27,51.333029241930014,34.8441045459626,14.625236786341762,-13.998894921981774
2001-06-28,50.96343922495541,35.334049286356354,15.162042992579105,-15.040508520753637
2001-06-29,52.426673004965956,35.171598116134554,15.244790245473027,-15.976097266712046
2001-06-30,51.18505892802899,37.26179458825538,16.936011640461988,-15.109120273837688
2001-07-01,50.697749250630984,38.234166127756566,18.350189563517162,-14.067542855772933
2001-07-02,51.893979100849194,38.17114498967178,18.45977914994342,-15.394590954989589
2001-07-03,50.94204500713757,37.51045552648004,17.419612377898613,-13.783976932223942
2001-07-04,52.0737167465408,36.40045997370049,18.619150896334094,-13.036977770819073
2001-07-05,52.99120761528702,36.0294943563057,19.803964743710132,-13.196845100879266
2001-07-06,53.02867363701738,37.522496597684395,19.742276724820098,-10.621912411511865
2001-07-07,53.57548505471192,37.856181469383706,18.199654863402497,-11.093343108636699
2001-07-08,52.18478490982439,36.57979012509495,18.665888835585953,-11.779568015643898
2001-07-09,53.528133966989664,37.9780954122717,20.50331147558931,-13.495671667883268
2001-07-10,54.45452975970838,37.28909065427807,22.946167232268934,-12.329647142688124
2001-07-11,53.15065371714205,38.5644907515742,25.355004052866512,-14.000244162675175
2001-07-12,52.35339924418015,38.437252360941244,25.49502191567252,-12.910123843385033
2001-07-13,51.298239817685634,37.464460599526596,25.84442852262972,-12.901760164508831
2001-07-14,52.70334482724995,36.86949536164551,27.61251358905902,-15.362760646484755
2001-07-15,53.65079825709699,36.71069022126363,29.082691149704722,-16.556404720299412
2001-07-16,55.4192044476017,37.20636999241665,28.187573701188008,-15.102629612670126
2001-07-17,55.07509703533342,38.319426991141704,27.881298137331903,-14.019711300561177
2001-07-18,54.00375111080717,38.698688089483596,28.785107981747853,-12.752288498912561
2001-07-19,53.94774444443483,38.780589564761684,30.432629568877587,-12.061575353022915
2001-07-20,54.015000278521285,38.999394866696676,29.897032465126074,-11.579826625960234
2001-07-21,53.12323789742243,37.13734467929423,31.070590919768325,-10.463990587729622
2001-07-22,53.956088233946815,37.4520029414444,31.59775861213533,-11.078054250483895
2001-07-23,54.01627044254082,37.91361520322777,29.523765997757884,-10.77960033696344
2001-07-24,54.79457216806452,38.010174650514195,28.334535557982985,-13.597752627420208
2001-07-25,56.637183844499646,37.59702361045157,28.6361284427235,-12.813558251668194
2001-07-26,56.659506864036054,38.47007691304926,30.19622280185048,-13.262294363790334
2001-07-27,56.438301808880375,40.05049541052857,31.57436658444022,-11.65073967442824
2001-07-28,55.91269611843557,39.98266841702894,32.79802016689284,-12.15758994519669
2001-07-29,54.162538967572395,41.15958671995472,32.771898970421155,-10.657792754414885
2001-07-30,53.91760960034877,43.19663279908749,32.1660647575942,-10.5801063563428
2001-07-31,52.023082097279676,41.860930013289824,32.445002010267665,-11.424220854939605
2001-08-01,52.89024860734221,40.461789456151855,31.327607272204826,-10.066839995110403
2001-08-02,53.659428174329165,40.683095514875816,31.193048315808817,-11.425198528614265
2001-08-03,54.717719788788465,40.235418439903825,31.98346773203598,-10.87404389016344
2001-08-04,54.6531498645586,38.14647322027081,33.57529766674956,-9.878710417393453
2001-08-05,53.24720354692511,38.99212117199998,32.218087647119475,-8.390150107440785
2001-08-06,53.97069443241119,39.4004807780832,30.71082745004646,-9.695132588766946
2001-08-07,52.321519628535754,39.73232706675116,30.016021018243414,-10.055160983507903
2001-08-08,52.30476015438022,38.77996669280205,30.08937928653588,-9.834514348247556
2001-08-09,52.75287247624205,37.74954724198469,30.034409062562297,-11.076771982059116
2001-08-10,52.69114672646668,37.85546050854222,30.636732342957178,-10.717062831695033
2001-08-11,52.766544667173434,39.23838350143138,30.497480936925353,-10.623337367136894
2001-08-12,51.262087375119535,38.84418837155291,30.84111059102899,-11.760248360901835
2001-08-13,50.35835852267206,38.681753122726114,29.158969322316324,-12.45925274232833
2001-08-14,50.94587359940434,37.88750693325663,28.733857113971347,-14.387979044482236
2001-08-15,51.583535351505084,38.53124816425752,28.76591220715748,-15.29930507731769
2001-08-16,53.53512951818377,36.681634538128606,28.20665852162843,-15.99104196145405
2001-08-17,53.97894886753841,37.17009178508136,29.804077350679528,-15.590998761983876
2001-08-18,54.70854882533106,37.180519081937945,30.072250593516326,-16.807671894379382
2001-08-19,54.7637910685831,35.56031774780877,30.45928070280202,-18.021183408438716
2001-08-20,54.18444343319208,35.201976753417526,30.137890291399582,-16.650046275783826
2001-08-21,53.84244421651566,34.96907931540172,29.599172699645482,-15.457890031507047
2001-08-22,54.26366800748714,35.40582628134781,29.216596675192644,-16.14673662961625
2001-08-23,54.96716304193901,36.7507654000688,28.911996904598368,-18.470160090168825
2001-08-24,55.21822272734914,37.821761341559935,27.47038315097,-19.259227883790228
2001-08-25,55.24936876329605,38.07902061096169,27.214753857508484,-18.619075179661305
2001-08-26,53.08933527152794,38.18007206141841,27.43228658042323,-16.865355921273338
2001-08-27,52.044195882075115,37.50036082592884,28.13199782340983,-16.852066957378785
2001-08-28,53.33270457319835,37.85170272040385,27.086271939224513,-16.756879613513853
2001-08-29,52.68667602498405,37.84282611439141,28.065484372016705,-16.952770997805292
2001-08-30,53.269143632407776,39.045177635676644,27.046011616244844,-16.90532776212497
2001-08-31,54.571289540081146,38.92122012615994,27.312314729979725,-17.318327244861088
2001-09-01,52.811703717433055,37.0572305630245,29.091070200483273,-17.383762192333194
2001-09-02,53.64794954785947,37.90661427472734,27.096932813704807,-17.921067147276315
2001-09-03,52.95547739704515,38.298344782413395,27.6045716159426,-18.440090439871536
2001-09-04,53.95870847806007,39.17501125378382,27.723868948548926,-18.920531347802903
2001-09-05,52.78526203229873,39.65292628733623,28.450016009457865,-20.393616307718084
2001-09-06,53.16725009470939,40.51624168635235,26.879549627414157,-20.14726417123806
2001-09-07,53.05219252873126,42.0268845241736,28.348136725170015,-18.986767869492294
2001-09-08,53.12427233661295,43.24082073921992,28.405369628359104,-20.47798826773423
2001-09-09,51.82708451954939,42.686548412578844,29.8339168109703,-20.848402824683422
2001-09-10,52.073601954395095,42.045706459394005,29.067401063506455,-21.033096847991846
2001-09-11,54.13750917981856,40.6493623071716,28.269086551663566,-22.61617737363444
2001-09-12,53.2545908799499,42.76555556686527,28.27780177490627,-23.19436982574031
2001-09-13,52.929552823494035,42.940753766423924,30.333939117490974,-22.141128926404818
2001-09-14,53.60468504025954,43.07802649927649,31.278825260801177,-21.457387005688513
2001-09-15,53.281054997857076,40.676025790529664,32.89734618390338,-21.263271861603894
2001-09-16,51.74001867698739,42.703965367671636,33.770287887316165,-22.519095282867788
2001-09-17,52.050236333182106,41.74029844115753,34.87488775422374,-23.66119136617112
2001-09-18,51.605553979072674,43.59660774587269,34.39703426940185,-25.107176157502
2001-09-19,51.75829310081704,41.88947310843064,33.55017543586961,-25.776523223447036
2001-09-20,51.247432786357024,42.32006505066796,34.27820364976877,-24.393490665755618
2001-09-21,49.97773425445819,39.67349669764073,34.38367662474193,-25.160283330286216
2001-09-22,50.99420009349576,39.57174696586922,34.509395591796654,-24.37428557869969
2001-09-23,49.81594480162362,38.41458430114931,36.0132990723103,-23.686951176322278
2001-09-24,49.279791531698784,37.86797695989212,34.66298860735501,-23.269234774198832
2001-09-25,49.02762677593397,36.79651105435527,34.49908064879099,-23.24532960480279
2001-09-26,49.01781123523163,35.400236062012866,34.47020328396713,-22.431019339364195
2001-09-27,48.47905216820333,35.354725825433626,34.33919506377167,-22.22602955786936
2001-09-28,48.86824992014412,35.51474747967096,35.298902987421485,-24.31189552685687
2001-09-29,47.84728441152111,34.86240551677584,33.83082347839684,-24.320068945885303
2001-09-30,48.560229220295085,35.86272233630824,33.3617700298057,-25.723886949158988
2001-10-01,49.7688919052358,36.98928634240315,32.879555211332345,-24.873089666175026
2001-10-02,49.13962814043972,35.79737033633088,34.001725018592424,-24.38533056008607
2001-10-03,48.57969189512156,36.01759601603011,33.28949447621468,-24.0958070637151
2001-10-04,47.63179813148642,37.573019554077064,32.86620659804219,-24.981062141613368
2001-10-05,46.05297206759936,37.81788245041454,34.39024668783107,-25.05533324211966
2001-10-06,45.76482286587323,37.34335683730691,33.20244489150947,-25.207482279243504
2001-10-07,46.460480243140616,36.13113402773949,31.985395582054405,-24.863235204262324
2001-10-08,46.599208227263354,36.62571966311115,31.552519648748056,-26.055989426516074
2001-10-09,48.22598820792857,38.802368670056225,32.19315303700461,-25.214447911863203
2001-10-10,48.76557045636876,38.75338455397634,32.15866080014467,-25.20196852991127
2001-10-11,48.75627974585866,39.805572020352045,31.345709634829024,-27.127415744654165
2001-10-12,47.64066261278596,40.5087388375735,30.71226547969556,-28.886424709669434
2001-10-13,48.508375692875035,40.72364513184679,30.72694077035897,-27.671444758164306
2001-10-14,48.834900345850016,40.71689232290274,28.71498506984628,-27.760914696905907
2001-10-15,49.24699709269426,41.15225621822837,28.61602733399531,-28.57824505203201
2001-10-16,48.383756399587874,40.57691290525739,28.846539447807558,-28.92405097838549
2001-10-17,47.41090360268415,40.50010311720829,28.433035508956927,-28.364040325080406
2001-10-18,46.18219708965527,41.46169978096699,29.78562052118648,-28.32626819538926
2001-10-19,45.82121196804018,41.33087815927639,28.961601249336567,-26.653599036800884
2001-10-20,45.61243224358836,41.29950781495584,28.742210842799302,-28.4527982492085
2001-10-21,45.754703177567116,41.58392613920395,28.7708289011366,-26.97311153681948
2001-10-22,45.79895531649807,41.300568530119136,27.73058508673637,-27.921132052471293
2001-10-23,46.55785561562604,41.9417204282961,28.090669685055143,-28.78086977742433
2001-10-24,45.814715132375525,42.80356092133552,28.807334449366305,-26.563452517061016
2001-10-25,45.30069953743371,42.24959637250179,29.643005257194222,-25.828707371880462
2001-10-26,43.229339166718106,41.91174911607717,27.45167735419458,-27.420776269472995
2001-10-27,42.65475579437719,40.748913039225236,29.078729880939818,-28.927572063216264
2001-10-28,43.06718002788515,38.86450758780503,30.165155196083276,-29.57233932108252
2001-10-29,44.7321902120293,39.157887687176945,29.182019647763966,-28.173262059133346
2001-10-30,43.028420374362476,39.719675787335795,28.842968389088888,-28.35007890037395
2001-10-31,43.39188585601843,40.25064611942247,28.34724438142314,-29.214764831042697
2001-11-01,42.516577393470776,40.184001524976296,27.97304833018919,-30.12703208965325
2001-11-02,43.02447788189097,38.48468165965809,28.318778999669686,-29.47822035196781
2001-11-03,43.267918982528215,38.59088160151508,29.35508305642076,-30.47839240601009
2001-11-04,43.961570910467174,40.36911375371817,27.969503425254075,-30.65210600069708
2001-11-05,44.045181867096254,40.73375249221323,28.954126043694117,-30.076435960345876
2001-11-06,45.33368865687765,42.00840390099565,28.074418070455913,-30.123372239619684
2001-11-07,44.75148746650349,43.49130759496762,27.304638486776096,-31.61245466864757
2001-11-08,45.16082377966448,43.98756462760921,25.673952712152733,-30.96153252898307
2001-11-09,45.320888220447884,43.016860230291755,23.67617185860771,-30.462780850858664
2001-11-10,46.51754477406476,44.108071886402946,22.195439459421948,-28.28948812034179
2001-11-11,46.60652053294655,41.98519819473679,21.792101042175446,-28.1806138736312
2001-11-12,46.26170777359296,41.75454633040012,19.742718947135874,-28.594346653772984
2001-11-13,45.44937675314633,41.87203804435438,20.196910538113166,-30.0048113781167
2001-11-14,46.57246393760495,40.85398108622115,19.53476608700356,-33.05753015976041
2001-11-15,45.51566609158425,41.61140380201764,18.283098014438963,-32.636922160621154
2001-11-16,46.480650692762794,41.11162092601843,18.49209550393691,-32.484249525332345
2001-11-17,46.73717707289568,41.353620752684854,19.36090843879141,-30.846303644560038
2001-11-18,48.96510335540468,41.530786397490466,17.137112551659712,-31.81466644679064
2001-11-19,48.51567630528374,43.26758384373036,16.38494703415037,-30.412530210411308
2001-11-20,49.239404334863515,42.284508255965704,17.839806265591513,-31.136778300618314
2001-11-21,49.02906775373909,42.16138403815441,18.93510537183388,-31.237233654129064
2001-11-22,48.782408419020214,43.06108507155848,18.928349564143364,-30.714903460697023
2001-11-23,47.51955694146777,43.77605799341709,18.87572647543528,-30.898836367311183
